town,year,month,PM2.5
嘉義縣溪口鄉,2016,3,1147.5
嘉義縣番路鄉,2016,3,1166.25
嘉義縣竹崎鄉,2016,3,1177.5
嘉義縣義竹鄉,2016,3,1203.33
嘉義縣鹿草鄉,2016,3,1215.0
基隆市七堵區,2016,3,630.0
基隆市仁愛區,2016,3,600.0
基隆市信義區,2016,3,600.0
基隆市安樂區,2016,3,585.0
基隆市暖暖區,2016,3,615.0
宜蘭縣三星鄉,2016,3,490.0
宜蘭縣五結鄉,2016,3,390.0
宜蘭縣冬山鄉,2016,3,360.0
宜蘭縣南澳鄉,2016,3,440.87
宜蘭縣員山鄉,2016,3,534.0
宜蘭縣壯圍鄉,2016,3,490.0
宜蘭縣大同鄉,2016,3,551.54
宜蘭縣宜蘭市,2016,3,502.5
宜蘭縣礁溪鄉,2016,3,528.75
宜蘭縣蘇澳鎮,2016,3,369.0
宜蘭縣頭城鎮,2016,3,612.86
屏東縣三地門鄉,2016,3,1056.92
屏東縣九如鄉,2016,3,1110.0
屏東縣佳冬鄉,2016,3,1170.0
屏東縣來義鄉,2016,3,1158.75
屏東縣內埔鄉,2016,3,1140.0
屏東縣南州鄉,2016,3,1170.0
屏東縣屏東市,2016,3,1127.14
屏東縣崁頂鄉,2016,3,1190.0
屏東縣恆春鎮,2016,3,307.5
屏東縣新園鄉,2016,3,1190.0
屏東縣新埤鄉,2016,3,1170.0
屏東縣春日鄉,2016,3,1131.82
屏東縣東港鎮,2016,3,1150.0
屏東縣枋寮鄉,2016,3,1158.0
屏東縣枋山鄉,2016,3,1027.5
屏東縣林邊鄉,2016,3,1170.0
屏東縣泰武鄉,2016,3,1164.0
屏東縣滿州鄉,2016,3,350.0
屏東縣潮州鎮,2016,3,1170.0
屏東縣牡丹鄉,2016,3,577.5
屏東縣獅子鄉,2016,3,888.26
屏東縣琉球鄉,2016,3,1140.0
屏東縣瑪家鄉,2016,3,1122.0
屏東縣竹田鄉,2016,3,1180.0
屏東縣萬丹鄉,2016,3,1225.0
屏東縣萬巒鄉,2016,3,1170.0
屏東縣車城鄉,2016,3,405.0
屏東縣里港鄉,2016,3,1030.0
屏東縣長治鄉,2016,3,1140.0
屏東縣霧臺鄉,2016,3,1080.0
屏東縣高樹鄉,2016,3,1028.57
屏東縣鹽埔鄉,2016,3,1100.0
屏東縣麟洛鄉,2016,3,1140.0
彰化縣二林鎮,2016,3,1061.25
彰化縣二水鄉,2016,3,1042.5
彰化縣伸港鄉,2016,3,1087.5
彰化縣北斗鎮,2016,3,1080.0
彰化縣和美鎮,2016,3,1042.5
彰化縣員林市,2016,3,1035.0
彰化縣埔心鄉,2016,3,1020.0
彰化縣埔鹽鄉,2016,3,1042.5
彰化縣埤頭鄉,2016,3,1056.0
彰化縣大城鄉,2016,3,1143.33
彰化縣大村鄉,2016,3,1020.0
彰化縣彰化市,2016,3,982.5
彰化縣永靖鄉,2016,3,1050.0
彰化縣溪州鄉,2016,3,1101.43
彰化縣溪湖鎮,2016,3,1042.5
彰化縣田中鎮,2016,3,1080.0
彰化縣田尾鄉,2016,3,1050.0
彰化縣社頭鄉,2016,3,1072.5
彰化縣福興鄉,2016,3,1042.5
彰化縣秀水鄉,2016,3,1020.0
彰化縣竹塘鄉,2016,3,1102.5
彰化縣線西鄉,2016,3,1110.0
彰化縣芬園鄉,2016,3,1002.0
彰化縣花壇鄉,2016,3,990.0
彰化縣芳苑鄉,2016,3,1061.54
彰化縣鹿港鎮,2016,3,1090.0
新北市三峽區,2016,3,745.71
新北市三芝區,2016,3,486.0
新北市三重區,2016,3,750.0
新北市中和區,2016,3,705.0
新北市五股區,2016,3,750.0
新北市八里區,2016,3,750.0
新北市土城區,2016,3,750.0
新北市坪林區,2016,3,651.0
新北市平溪區,2016,3,645.0
新北市新店區,2016,3,708.0
新北市新莊區,2016,3,810.0
新北市板橋區,2016,3,810.0
新北市林口區,2016,3,710.0
新北市樹林區,2016,3,770.0
新北市永和區,2016,3,660.0
新北市汐止區,2016,3,655.71
新北市淡水區,2016,3,655.0
新北市深坑區,2016,3,690.0
新北市烏來區,2016,3,686.67
新北市瑞芳區,2016,3,615.0
新北市石碇區,2016,3,678.46
新北市石門區,2016,3,582.0
新北市萬里區,2016,3,565.0
新北市蘆洲區,2016,3,720.0
新北市貢寮區,2016,3,630.0
新北市金山區,2016,3,562.5
新北市雙溪區,2016,3,630.0
新北市鶯歌區,2016,3,780.0
新竹市北區,2016,3,750.0
新竹市東區,2016,3,765.0
新竹市香山區,2016,3,768.0
新竹縣五峰鄉,2016,3,840.0
新竹縣北埔鄉,2016,3,855.0
新竹縣寶山鄉,2016,3,790.0
新竹縣尖石鄉,2016,3,828.0
新竹縣峨眉鄉,2016,3,828.0
新竹縣新埔鎮,2016,3,845.0
新竹縣新豐鄉,2016,3,858.0
新竹縣橫山鄉,2016,3,850.0
新竹縣湖口鄉,2016,3,870.0
新竹縣竹北市,2016,3,792.0
新竹縣竹東鎮,2016,3,850.0
新竹縣芎林鄉,2016,3,862.5
新竹縣關西鎮,2016,3,849.23
桃園市中壢區,2016,3,810.0
桃園市八德區,2016,3,795.0
桃園市大園區,2016,3,810.0
桃園市大溪區,2016,3,818.18
桃園市平鎮區,2016,3,834.0
桃園市復興區,2016,3,788.57
桃園市新屋區,2016,3,865.71
桃園市桃園區,2016,3,780.0
桃園市楊梅區,2016,3,843.33
桃園市蘆竹區,2016,3,767.14
桃園市觀音區,2016,3,864.0
桃園市龍潭區,2016,3,873.75
桃園市龜山區,2016,3,762.0
臺中市北屯區,2016,3,870.0
臺中市南屯區,2016,3,950.0
臺中市后里區,2016,3,770.0
臺中市外埔區,2016,3,780.0
臺中市大安區,2016,3,880.0
臺中市大甲區,2016,3,822.0
臺中市大肚區,2016,3,997.5
臺中市大里區,2016,3,876.0
臺中市大雅區,2016,3,937.5
臺中市太平區,2016,3,900.0
臺中市新社區,2016,3,840.0
臺中市東勢區,2016,3,814.29
臺中市東區,2016,3,900.0
臺中市梧棲區,2016,3,980.0
臺中市沙鹿區,2016,3,960.0
臺中市清水區,2016,3,943.33
臺中市潭子區,2016,3,870.0
臺中市烏日區,2016,3,930.0
臺中市石岡區,2016,3,810.0
臺中市神岡區,2016,3,840.0
臺中市西區,2016,3,930.0
臺中市西屯區,2016,3,975.0
臺中市豐原區,2016,3,802.5
臺中市霧峰區,2016,3,930.0
臺中市龍井區,2016,3,997.5
臺北市中山區,2016,3,720.0
臺北市中正區,2016,3,690.0
臺北市信義區,2016,3,690.0
臺北市內湖區,2016,3,690.0
臺北市北投區,2016,3,615.0
臺北市南港區,2016,3,675.0
臺北市士林區,2016,3,615.0
臺北市文山區,2016,3,690.0
臺北市松山區,2016,3,690.0
臺北市萬華區,2016,3,720.0
臺南市七股區,2016,3,1223.57
臺南市下營區,2016,3,1190.0
臺南市中西區,2016,3,1290.0
臺南市仁德區,2016,3,1270.0
臺南市佳里區,2016,3,1207.5
臺南市六甲區,2016,3,1176.0
臺南市北區,2016,3,1290.0
臺南市北門區,2016,3,1200.0
臺南市南化區,2016,3,1112.0
臺南市南區,2016,3,1305.0
臺南市善化區,2016,3,1145.0
臺南市大內區,2016,3,1165.0
臺南市學甲區,2016,3,1200.0
臺南市安南區,2016,3,1257.0
臺南市安定區,2016,3,1220.0
臺南市官田區,2016,3,1170.0
臺南市將軍區,2016,3,1200.0
臺南市山上區,2016,3,1170.0
臺南市左鎮區,2016,3,1135.71
臺南市後壁區,2016,3,1200.0
臺南市新化區,2016,3,1192.5
臺南市新市區,2016,3,1170.0
臺南市新營區,2016,3,1200.0
臺南市東區,2016,3,1320.0
臺南市東山區,2016,3,1182.0
臺南市柳營區,2016,3,1200.0
臺南市楠西區,2016,3,1145.45
臺南市歸仁區,2016,3,1230.0
臺南市永康區,2016,3,1282.5
臺南市玉井區,2016,3,1144.29
臺南市白河區,2016,3,1200.0
臺南市西港區,2016,3,1215.0
臺南市關廟區,2016,3,1176.0
臺南市鹽水區,2016,3,1200.0
臺南市麻豆區,2016,3,1177.5
臺南市龍崎區,2016,3,1150.0
臺東縣卑南鄉,2016,3,450.0
臺東縣大武鄉,2016,3,954.0
臺東縣太麻里鄉,2016,3,735.0
臺東縣延平鄉,2016,3,437.14
臺東縣成功鎮,2016,3,393.0
臺東縣東河鄉,2016,3,390.0
臺東縣池上鄉,2016,3,390.0
臺東縣海端鄉,2016,3,395.0
臺東縣綠島鄉,2016,3,360.0
臺東縣臺東市,2016,3,368.18
臺東縣蘭嶼鄉,2016,3,330.0
臺東縣達仁鄉,2016,3,966.0
臺東縣金峰鄉,2016,3,900.0
臺東縣長濱鄉,2016,3,462.5
臺東縣關山鎮,2016,3,390.0
臺東縣鹿野鄉,2016,3,400.0
花蓮縣光復鄉,2016,3,630.0
花蓮縣卓溪鄉,2016,3,521.54
花蓮縣吉安鄉,2016,3,510.0
花蓮縣壽豐鄉,2016,3,515.0
花蓮縣富里鄉,2016,3,417.5
花蓮縣新城鄉,2016,3,510.0
花蓮縣玉里鎮,2016,3,510.0
花蓮縣瑞穗鄉,2016,3,604.62
花蓮縣秀林鄉,2016,3,528.46
花蓮縣花蓮市,2016,3,510.0
花蓮縣萬榮鄉,2016,3,633.0
花蓮縣豐濱鄉,2016,3,557.65
花蓮縣鳳林鎮,2016,3,558.0
苗栗縣三灣鄉,2016,3,787.5
苗栗縣三義鄉,2016,3,630.0
苗栗縣公館鄉,2016,3,942.86
苗栗縣卓蘭鎮,2016,3,732.0
苗栗縣南庄鄉,2016,3,832.5
苗栗縣大湖鄉,2016,3,710.0
苗栗縣後龍鎮,2016,3,960.0
苗栗縣泰安鄉,2016,3,870.0
苗栗縣獅潭鄉,2016,3,900.0
苗栗縣竹南鎮,2016,3,757.5
苗栗縣苑裡鎮,2016,3,702.0
苗栗縣苗栗市,2016,3,1020.0
苗栗縣西湖鄉,2016,3,982.5
苗栗縣通霄鎮,2016,3,807.27
苗栗縣造橋鄉,2016,3,900.0
苗栗縣銅鑼鄉,2016,3,757.5
苗栗縣頭份市,2016,3,762.86
苗栗縣頭屋鄉,2016,3,982.5
雲林縣二崙鄉,2016,3,1206.0
雲林縣元長鄉,2016,3,1152.0
雲林縣北港鎮,2016,3,1140.0
雲林縣口湖鄉,2016,3,1153.33
雲林縣古坑鄉,2016,3,1135.38
雲林縣四湖鄉,2016,3,1096.67
雲林縣土庫鎮,2016,3,1212.0
雲林縣大埤鄉,2016,3,1170.0
雲林縣崙背鄉,2016,3,1240.0
雲林縣斗六市,2016,3,1143.0
雲林縣斗南鎮,2016,3,1170.0
雲林縣東勢鄉,2016,3,1104.0
雲林縣林內鄉,2016,3,1057.5
雲林縣水林鄉,2016,3,1170.0
雲林縣臺西鄉,2016,3,1090.0
雲林縣莿桐鄉,2016,3,1146.0
雲林縣虎尾鎮,2016,3,1195.71
雲林縣褒忠鄉,2016,3,1210.0
雲林縣西螺鎮,2016,3,1155.0
雲林縣麥寮鄉,2016,3,1140.0
高雄市三民區,2016,3,1200.0
高雄市仁武區,2016,3,1170.0
高雄市內門區,2016,3,1035.0
高雄市六龜區,2016,3,1026.92
高雄市前金區,2016,3,1230.0
高雄市前鎮區,2016,3,1100.0
高雄市大寮區,2016,3,1217.14
高雄市大樹區,2016,3,1135.71
高雄市大社區,2016,3,1110.0
高雄市小港區,2016,3,1194.0
高雄市岡山區,2016,3,1062.0
高雄市左營區,2016,3,1245.0
高雄市彌陀區,2016,3,1110.0
高雄市旗山區,2016,3,1003.64
高雄市旗津區,2016,3,1080.0
高雄市杉林區,2016,3,1023.0
高雄市林園區,2016,3,1130.0
高雄市桃源區,2016,3,1050.0
高雄市梓官區,2016,3,1050.0
高雄市楠梓區,2016,3,1095.0
高雄市橋頭區,2016,3,1020.0
高雄市永安區,2016,3,1140.0
高雄市湖內區,2016,3,1230.0
高雄市燕巢區,2016,3,1088.57
高雄市田寮區,2016,3,1102.5
高雄市甲仙區,2016,3,1088.57
高雄市美濃區,2016,3,966.0
高雄市苓雅區,2016,3,1140.0
高雄市茂林區,2016,3,1020.0
高雄市茄萣區,2016,3,1200.0
高雄市路竹區,2016,3,1134.0
高雄市阿蓮區,2016,3,1125.0
高雄市鳥松區,2016,3,1170.0
高雄市鳳山區,2016,3,1155.0
高雄市鼓山區,2016,3,1240.0
南投縣中寮鄉,2016,4,990.0
南投縣仁愛鄉,2016,4,810.0
南投縣信義鄉,2016,4,915.0
南投縣南投市,2016,4,1020.0
南投縣名間鄉,2016,4,1005.0
南投縣國姓鄉,2016,4,882.5
南投縣埔里鎮,2016,4,797.14
南投縣水里鄉,2016,4,930.0
南投縣竹山鎮,2016,4,964.29
南投縣草屯鎮,2016,4,982.5
南投縣集集鎮,2016,4,970.0
南投縣魚池鄉,2016,4,857.14
南投縣鹿谷鄉,2016,4,960.0
嘉義市東區,2016,4,960.0
嘉義市西區,2016,4,960.0
嘉義縣中埔鄉,2016,4,960.0
嘉義縣六腳鄉,2016,4,1020.0
嘉義縣大埔鄉,2016,4,916.0
嘉義縣大林鎮,2016,4,1005.0
嘉義縣太保市,2016,4,994.29
嘉義縣布袋鎮,2016,4,1005.0
嘉義縣新港鄉,2016,4,965.0
嘉義縣朴子市,2016,4,1050.0
嘉義縣東石鄉,2016,4,1037.14
嘉義縣梅山鄉,2016,4,995.0
嘉義縣民雄鄉,2016,4,972.86
嘉義縣水上鄉,2016,4,966.0
嘉義縣溪口鄉,2016,4,990.0
嘉義縣番路鄉,2016,4,960.0
嘉義縣竹崎鄉,2016,4,975.0
嘉義縣義竹鄉,2016,4,996.67
嘉義縣鹿草鄉,2016,4,1015.0
基隆市七堵區,2016,4,775.0
基隆市仁愛區,2016,4,720.0
基隆市信義區,2016,4,690.0
基隆市安樂區,2016,4,735.0
基隆市暖暖區,2016,4,735.0
宜蘭縣三星鄉,2016,4,666.67
宜蘭縣五結鄉,2016,4,615.0
宜蘭縣冬山鄉,2016,4,611.25
宜蘭縣南澳鄉,2016,4,666.52
宜蘭縣員山鄉,2016,4,675.0
宜蘭縣壯圍鄉,2016,4,630.0
宜蘭縣大同鄉,2016,4,731.54
宜蘭縣宜蘭市,2016,4,630.0
宜蘭縣礁溪鄉,2016,4,656.25
宜蘭縣蘇澳鎮,2016,4,621.0
宜蘭縣頭城鎮,2016,4,762.86
屏東縣三地門鄉,2016,4,722.31
屏東縣九如鄉,2016,4,795.0
屏東縣佳冬鄉,2016,4,750.0
屏東縣來義鄉,2016,4,750.0
屏東縣內埔鄉,2016,4,776.25
屏東縣南州鄉,2016,4,750.0
屏東縣屏東市,2016,4,822.86
屏東縣崁頂鄉,2016,4,740.0
屏東縣恆春鎮,2016,4,337.5
屏東縣新園鄉,2016,4,720.0
屏東縣新埤鄉,2016,4,750.0
屏東縣春日鄉,2016,4,728.18
屏東縣東港鎮,2016,4,720.0
屏東縣枋寮鄉,2016,4,732.0
屏東縣枋山鄉,2016,4,682.5
屏東縣林邊鄉,2016,4,720.0
屏東縣泰武鄉,2016,4,750.0
屏東縣滿州鄉,2016,4,354.0
屏東縣潮州鎮,2016,4,750.0
屏東縣牡丹鄉,2016,4,463.12
屏東縣獅子鄉,2016,4,609.13
屏東縣琉球鄉,2016,4,720.0
屏東縣瑪家鄉,2016,4,750.0
屏東縣竹田鄉,2016,4,760.0
屏東縣萬丹鄉,2016,4,735.0
屏東縣萬巒鄉,2016,4,750.0
屏東縣車城鄉,2016,4,380.0
屏東縣里港鄉,2016,4,710.0
屏東縣長治鄉,2016,4,795.0
屏東縣霧臺鄉,2016,4,720.0
屏東縣高樹鄉,2016,4,702.86
屏東縣鹽埔鄉,2016,4,765.0
屏東縣麟洛鄉,2016,4,810.0
彰化縣二林鎮,2016,4,971.25
彰化縣二水鄉,2016,4,975.0
彰化縣伸港鄉,2016,4,1072.5
彰化縣北斗鎮,2016,4,990.0
彰化縣和美鎮,2016,4,1027.5
彰化縣員林市,2016,4,990.0
彰化縣埔心鄉,2016,4,990.0
彰化縣埔鹽鄉,2016,4,990.0
彰化縣埤頭鄉,2016,4,978.0
彰化縣大城鄉,2016,4,1020.0
彰化縣大村鄉,2016,4,967.5
彰化縣彰化市,2016,4,960.0
彰化縣永靖鄉,2016,4,990.0
彰化縣溪州鄉,2016,4,1015.71
彰化縣溪湖鎮,2016,4,975.0
彰化縣田中鎮,2016,4,990.0
彰化縣田尾鄉,2016,4,990.0
彰化縣社頭鄉,2016,4,997.5
彰化縣福興鄉,2016,4,1005.0
彰化縣秀水鄉,2016,4,960.0
彰化縣竹塘鄉,2016,4,1012.5
彰化縣線西鄉,2016,4,1100.0
彰化縣芬園鄉,2016,4,954.0
彰化縣花壇鄉,2016,4,960.0
彰化縣芳苑鄉,2016,4,983.08
彰化縣鹿港鎮,2016,4,1070.0
新北市三峽區,2016,4,882.86
新北市三芝區,2016,4,636.0
新北市三重區,2016,4,870.0
新北市中和區,2016,4,855.0
新北市五股區,2016,4,870.0
新北市八里區,2016,4,877.5
新北市土城區,2016,4,820.0
新北市坪林區,2016,4,792.0
新北市平溪區,2016,4,776.25
新北市新店區,2016,4,861.0
新北市新莊區,2016,4,940.0
新北市板橋區,2016,4,930.0
新北市林口區,2016,4,900.0
新北市樹林區,2016,4,890.0
新北市永和區,2016,4,870.0
新北市汐止區,2016,4,810.0
新北市淡水區,2016,4,780.0
新北市深坑區,2016,4,840.0
新北市烏來區,2016,4,830.0
新北市瑞芳區,2016,4,735.0
新北市石碇區,2016,4,833.08
新北市石門區,2016,4,732.0
新北市萬里區,2016,4,755.0
新北市蘆洲區,2016,4,840.0
新北市貢寮區,2016,4,777.0
新北市金山區,2016,4,720.0
新北市雙溪區,2016,4,773.08
新北市鶯歌區,2016,4,930.0
新竹市北區,2016,4,840.0
新竹市東區,2016,4,840.0
新竹市香山區,2016,4,834.0
新竹縣五峰鄉,2016,4,960.0
新竹縣北埔鄉,2016,4,960.0
新竹縣寶山鄉,2016,4,870.0
新竹縣尖石鄉,2016,4,954.0
新竹縣峨眉鄉,2016,4,924.0
新竹縣新埔鎮,2016,4,935.0
新竹縣新豐鄉,2016,4,918.0
新竹縣橫山鄉,2016,4,970.0
新竹縣湖口鄉,2016,4,930.0
新竹縣竹北市,2016,4,858.0
新竹縣竹東鎮,2016,4,960.0
新竹縣芎林鄉,2016,4,975.0
新竹縣關西鎮,2016,4,973.85
桃園市中壢區,2016,4,950.0
桃園市八德區,2016,4,930.0
桃園市大園區,2016,4,870.0
桃園市大溪區,2016,4,957.27
桃園市平鎮區,2016,4,960.0
桃園市復興區,2016,4,921.43
桃園市新屋區,2016,4,925.71
桃園市桃園區,2016,4,930.0
桃園市楊梅區,2016,4,950.0
桃園市蘆竹區,2016,4,908.57
桃園市觀音區,2016,4,912.0
桃園市龍潭區,2016,4,1012.5
桃園市龜山區,2016,4,912.0
臺中市北屯區,2016,4,970.0
臺中市南屯區,2016,4,940.0
臺中市后里區,2016,4,960.0
臺中市外埔區,2016,4,918.0
臺中市大安區,2016,4,940.0
臺中市大甲區,2016,4,924.0
臺中市大肚區,2016,4,982.5
臺中市大里區,2016,4,870.0
臺中市大雅區,2016,4,960.0
臺中市太平區,2016,4,915.0
臺中市新社區,2016,4,978.0
臺中市東勢區,2016,4,968.57
臺中市東區,2016,4,900.0
臺中市梧棲區,2016,4,950.0
臺中市沙鹿區,2016,4,930.0
臺中市清水區,2016,4,953.33
臺中市潭子區,2016,4,975.0
臺中市烏日區,2016,4,930.0
臺中市石岡區,2016,4,1020.0
臺中市神岡區,2016,4,1010.0
臺中市西區,2016,4,900.0
臺中市西屯區,2016,4,967.5
臺中市豐原區,2016,4,1027.5
臺中市霧峰區,2016,4,918.75
臺中市龍井區,2016,4,982.5
臺北市中山區,2016,4,900.0
臺北市中正區,2016,4,870.0
臺北市信義區,2016,4,840.0
臺北市內湖區,2016,4,840.0
臺北市北投區,2016,4,770.0
臺北市南港區,2016,4,825.0
臺北市士林區,2016,4,780.0
臺北市文山區,2016,4,855.0
臺北市松山區,2016,4,870.0
臺北市萬華區,2016,4,870.0
臺南市七股區,2016,4,910.71
臺南市下營區,2016,4,950.0
臺南市中西區,2016,4,900.0
臺南市仁德區,2016,4,885.0
臺南市佳里區,2016,4,930.0
臺南市六甲區,2016,4,936.0
臺南市北區,2016,4,900.0
臺南市北門區,2016,4,952.5
臺南市南化區,2016,4,830.0
臺南市南區,2016,4,900.0
臺南市善化區,2016,4,900.0
臺南市大內區,2016,4,900.0
臺南市學甲區,2016,4,945.0
臺南市安南區,2016,4,921.0
臺南市安定區,2016,4,920.0
臺南市官田區,2016,4,918.75
臺南市將軍區,2016,4,924.0
臺南市山上區,2016,4,900.0
臺南市左鎮區,2016,4,831.43
臺南市後壁區,2016,4,981.43
臺南市新化區,2016,4,892.5
臺南市新市區,2016,4,905.0
臺南市新營區,2016,4,980.0
臺南市東區,2016,4,900.0
臺南市東山區,2016,4,948.0
臺南市柳營區,2016,4,972.86
臺南市楠西區,2016,4,878.18
臺南市歸仁區,2016,4,864.0
臺南市永康區,2016,4,915.0
臺南市玉井區,2016,4,861.43
臺南市白河區,2016,4,957.69
臺南市西港區,2016,4,915.0
臺南市關廟區,2016,4,834.0
臺南市鹽水區,2016,4,978.0
臺南市麻豆區,2016,4,915.0
臺南市龍崎區,2016,4,810.0
臺東縣卑南鄉,2016,4,455.45
臺東縣大武鄉,2016,4,654.0
臺東縣太麻里鄉,2016,4,562.5
臺東縣延平鄉,2016,4,420.0
臺東縣成功鎮,2016,4,390.0
臺東縣東河鄉,2016,4,390.0
臺東縣池上鄉,2016,4,368.57
臺東縣海端鄉,2016,4,380.0
臺東縣綠島鄉,2016,4,420.0
臺東縣臺東市,2016,4,422.73
臺東縣蘭嶼鄉,2016,4,366.0
臺東縣達仁鄉,2016,4,652.5
臺東縣金峰鄉,2016,4,640.91
臺東縣長濱鄉,2016,4,465.0
臺東縣關山鎮,2016,4,360.0
臺東縣鹿野鄉,2016,4,395.0
花蓮縣光復鄉,2016,4,647.5
花蓮縣卓溪鄉,2016,4,503.08
花蓮縣吉安鄉,2016,4,570.0
花蓮縣壽豐鄉,2016,4,578.33
花蓮縣富里鄉,2016,4,402.5
花蓮縣新城鄉,2016,4,570.0
花蓮縣玉里鎮,2016,4,508.64
花蓮縣瑞穗鄉,2016,4,613.85
花蓮縣秀林鄉,2016,4,612.69
花蓮縣花蓮市,2016,4,570.0
花蓮縣萬榮鄉,2016,4,663.0
花蓮縣豐濱鄉,2016,4,594.71
花蓮縣鳳林鎮,2016,4,609.0
苗栗縣三灣鄉,2016,4,855.0
苗栗縣三義鄉,2016,4,815.0
苗栗縣公館鄉,2016,4,1058.57
苗栗縣卓蘭鎮,2016,4,894.0
苗栗縣南庄鄉,2016,4,918.75
苗栗縣大湖鄉,2016,4,870.0
苗栗縣後龍鎮,2016,4,1043.33
苗栗縣泰安鄉,2016,4,960.0
苗栗縣獅潭鄉,2016,4,994.29
苗栗縣竹南鎮,2016,4,795.0
苗栗縣苑裡鎮,2016,4,858.0
苗栗縣苗栗市,2016,4,1120.0
苗栗縣西湖鄉,2016,4,1087.5
苗栗縣通霄鎮,2016,4,940.91
苗栗縣造橋鄉,2016,4,972.0
苗栗縣銅鑼鄉,2016,4,915.0
苗栗縣頭份市,2016,4,810.0
苗栗縣頭屋鄉,2016,4,1065.0
雲林縣二崙鄉,2016,4,1074.0
雲林縣元長鄉,2016,4,1008.0
雲林縣北港鎮,2016,4,990.0
雲林縣口湖鄉,2016,4,996.67
雲林縣古坑鄉,2016,4,1029.23
雲林縣四湖鄉,2016,4,976.67
雲林縣土庫鎮,2016,4,1062.0
雲林縣大埤鄉,2016,4,1020.0
雲林縣崙背鄉,2016,4,1090.0
雲林縣斗六市,2016,4,1035.0
雲林縣斗南鎮,2016,4,1050.0
雲林縣東勢鄉,2016,4,990.0
雲林縣林內鄉,2016,4,982.5
雲林縣水林鄉,2016,4,1008.75
雲林縣臺西鄉,2016,4,970.0
雲林縣莿桐鄉,2016,4,1044.0
雲林縣虎尾鎮,2016,4,1062.86
雲林縣褒忠鄉,2016,4,1060.0
雲林縣西螺鎮,2016,4,1035.0
雲林縣麥寮鄉,2016,4,997.5
高雄市三民區,2016,4,780.0
高雄市仁武區,2016,4,770.0
高雄市內門區,2016,4,720.0
高雄市六龜區,2016,4,729.23
高雄市前金區,2016,4,810.0
高雄市前鎮區,2016,4,670.0
高雄市大寮區,2016,4,728.57
高雄市大樹區,2016,4,767.14
高雄市大社區,2016,4,750.0
高雄市小港區,2016,4,702.0
高雄市岡山區,2016,4,684.0
高雄市左營區,2016,4,810.0
高雄市彌陀區,2016,4,720.0
高雄市旗山區,2016,4,681.82
高雄市旗津區,2016,4,660.0
高雄市杉林區,2016,4,720.0
高雄市林園區,2016,4,720.0
高雄市桃源區,2016,4,765.0
高雄市梓官區,2016,4,690.0
高雄市楠梓區,2016,4,720.0
高雄市橋頭區,2016,4,630.0
高雄市永安區,2016,4,750.0
高雄市湖內區,2016,4,840.0
高雄市燕巢區,2016,4,715.71
高雄市田寮區,2016,4,731.25
高雄市甲仙區,2016,4,797.14
高雄市美濃區,2016,4,666.0
高雄市苓雅區,2016,4,690.0
高雄市茂林區,2016,4,720.0
高雄市茄萣區,2016,4,810.0
高雄市路竹區,2016,4,756.0
高雄市阿蓮區,2016,4,735.0
高雄市鳥松區,2016,4,750.0
高雄市鳳山區,2016,4,735.0
高雄市鼓山區,2016,4,810.0
南投縣中寮鄉,2016,5,642.5
南投縣仁愛鄉,2016,5,535.0
南投縣信義鄉,2016,5,600.0
南投縣南投市,2016,5,660.0
南投縣名間鄉,2016,5,645.0
南投縣國姓鄉,2016,5,582.5
南投縣埔里鎮,2016,5,527.14
南投縣水里鄉,2016,5,595.0
南投縣竹山鎮,2016,5,576.43
南投縣草屯鎮,2016,5,645.0
南投縣集集鎮,2016,5,620.0
南投縣魚池鄉,2016,5,561.43
南投縣鹿谷鄉,2016,5,591.0
嘉義市東區,2016,5,600.0
嘉義市西區,2016,5,600.0
嘉義縣中埔鄉,2016,5,600.0
嘉義縣六腳鄉,2016,5,655.0
嘉義縣大埔鄉,2016,5,592.0
嘉義縣大林鎮,2016,5,625.0
嘉義縣太保市,2016,5,630.0
嘉義縣布袋鎮,2016,5,645.0
嘉義縣新港鄉,2016,5,630.0
嘉義縣朴子市,2016,5,675.0
嘉義縣東石鄉,2016,5,660.0
嘉義縣梅山鄉,2016,5,620.0
嘉義縣民雄鄉,2016,5,612.86
嘉義縣水上鄉,2016,5,606.0
嘉義縣溪口鄉,2016,5,637.5
嘉義縣番路鄉,2016,5,600.0
嘉義縣竹崎鄉,2016,5,600.0
嘉義縣義竹鄉,2016,5,640.0
嘉義縣鹿草鄉,2016,5,645.0
基隆市七堵區,2016,5,500.0
基隆市仁愛區,2016,5,450.0
基隆市信義區,2016,5,450.0
基隆市安樂區,2016,5,495.0
基隆市暖暖區,2016,5,465.0
宜蘭縣三星鄉,2016,5,423.33
宜蘭縣五結鄉,2016,5,390.0
宜蘭縣冬山鄉,2016,5,393.75
宜蘭縣南澳鄉,2016,5,423.91
