ID1_CITY,year,month,case_c,case_per_capita(‰)
0120,2017,9,13,1.229
0120,2017,10,14,1.324
0120,2017,11,16,1.513
0120,2017,12,17,1.607
0120,2018,1,16,1.28
0120,2018,2,14,1.12
0120,2018,3,18,1.44
0120,2018,4,16,1.28
0120,2018,5,21,1.681
0120,2018,6,15,1.2
0120,2018,7,12,0.96
0120,2018,8,17,1.36
0120,2018,9,13,1.04
0120,2018,10,14,1.12
0120,2018,11,14,1.12
0120,2018,12,4,0.32
0120,2019,1,11,0.871
0120,2019,2,11,0.871
0120,2019,3,14,1.108
0120,2019,4,21,1.662
0120,2019,5,21,1.662
0120,2019,6,14,1.108
0120,2019,7,11,0.871
0120,2019,8,12,0.95
0120,2019,9,8,0.633
0120,2019,10,16,1.266
0120,2019,11,16,1.266
0120,2019,12,15,1.187
0301,2016,1,21,1.526
0301,2016,2,23,1.672
0301,2016,3,21,1.526
0301,2016,4,20,1.454
0301,2016,5,17,1.236
0301,2016,6,25,1.817
0301,2016,7,23,1.672
0301,2016,8,24,1.745
0301,2016,9,17,1.236
0301,2016,10,24,1.745
0301,2016,11,24,1.745
0301,2016,12,26,1.89
0301,2017,1,22,1.639
0301,2017,2,27,2.012
0301,2017,3,22,1.639
0301,2017,4,19,1.416
0301,2017,5,19,1.416
0301,2017,6,21,1.565
0301,2017,7,20,1.49
0301,2017,8,18,1.341
0301,2017,9,21,1.565
0301,2017,10,26,1.937
0301,2017,11,24,1.788
0301,2017,12,30,2.235
0301,2018,1,19,1.289
0301,2018,2,32,2.17
0301,2018,3,29,1.967
0301,2018,4,24,1.628
0301,2018,5,29,1.967
0301,2018,6,25,1.696
0301,2018,7,23,1.56
0301,2018,8,21,1.424
0301,2018,9,19,1.289
0301,2018,10,17,1.153
0301,2018,11,21,1.424
0301,2018,12,23,1.56
0301,2019,1,24,1.658
0301,2019,2,19,1.313
0301,2019,3,23,1.589
0301,2019,4,20,1.382
0301,2019,5,22,1.52
0301,2019,6,20,1.382
0301,2019,7,18,1.244
0301,2019,8,30,2.073
0301,2019,9,24,1.658
0301,2019,10,23,1.589
0301,2019,11,22,1.52
0301,2019,12,23,1.589
0302,2016,1,3,1.139
0302,2016,3,4,1.519
0302,2016,5,5,1.898
0302,2016,11,3,1.139
0302,2017,4,3,1.194
0302,2017,5,3,1.194
0302,2017,9,4,1.592
0302,2017,12,3,1.194
0302,2018,2,3,0.989
0302,2018,3,3,0.989
0302,2018,6,4,1.318
0302,2018,7,4,1.318
0302,2018,9,5,1.648
0302,2018,10,4,1.318
0302,2018,11,4,1.318
0302,2018,12,4,1.318
0302,2019,2,4,1.32
0302,2019,3,7,2.309
0302,2019,4,7,2.309
0302,2019,5,6,1.98
0302,2019,6,3,0.99
0302,2019,8,9,2.969
0302,2019,10,8,2.639
0302,2019,12,5,1.65
0303,2016,1,5,0.935
0303,2016,2,8,1.495
0303,2016,3,5,0.935
0303,2016,4,10,1.869
0303,2016,5,8,1.495
0303,2016,7,4,0.748
0303,2016,8,8,1.495
0303,2016,10,4,0.748
0303,2016,11,5,0.935
0303,2016,12,5,0.935
0303,2017,1,9,1.704
0303,2017,2,6,1.136
0303,2017,3,11,2.083
0303,2017,4,8,1.515
0303,2017,5,7,1.325
0303,2017,6,8,1.515
0303,2017,7,13,2.461
0303,2017,8,7,1.325
0303,2017,9,11,2.083
0303,2017,10,10,1.893
0303,2017,11,14,2.651
0303,2017,12,15,2.84
0303,2018,1,8,1.381
0303,2018,2,12,2.071
0303,2018,3,10,1.726
0303,2018,4,11,1.898
0303,2018,5,7,1.208
0303,2018,6,3,0.518
0303,2018,7,8,1.381
0303,2018,8,4,0.69
0303,2018,9,5,0.863
0303,2018,10,13,2.243
0303,2018,11,10,1.726
0303,2018,12,16,2.761
0303,2019,1,12,2.074
0303,2019,2,6,1.037
0303,2019,3,11,1.901
0303,2019,4,10,1.728
0303,2019,5,13,2.246
0303,2019,6,7,1.21
0303,2019,7,10,1.728
0303,2019,8,13,2.246
0303,2019,9,11,1.901
0303,2019,10,13,2.246
0303,2019,11,11,1.901
0303,2019,12,12,2.074
0304,2016,1,12,2.112
0304,2016,2,5,0.88
0304,2016,3,9,1.584
0304,2016,4,8,1.408
0304,2016,5,13,2.288
0304,2016,6,16,2.815
0304,2016,7,7,1.232
0304,2016,8,12,2.112
0304,2016,9,6,1.056
0304,2016,10,8,1.408
0304,2016,11,4,0.704
0304,2016,12,9,1.584
0304,2017,1,15,2.691
0304,2017,2,13,2.332
0304,2017,3,6,1.076
0304,2017,4,9,1.615
0304,2017,5,9,1.615
0304,2017,6,12,2.153
0304,2017,7,8,1.435
0304,2017,8,7,1.256
0304,2017,9,16,2.87
0304,2017,10,13,2.332
0304,2017,11,12,2.153
0304,2017,12,13,2.332
0304,2018,1,13,2.11
0304,2018,2,16,2.597
0304,2018,3,11,1.786
0304,2018,4,5,0.812
0304,2018,5,9,1.461
0304,2018,6,9,1.461
0304,2018,7,13,2.11
0304,2018,8,10,1.623
0304,2018,9,11,1.786
0304,2018,10,5,0.812
0304,2018,11,12,1.948
0304,2018,12,8,1.299
0304,2019,1,7,1.141
0304,2019,2,10,1.631
0304,2019,3,13,2.12
0304,2019,4,13,2.12
0304,2019,5,14,2.283
0304,2019,6,10,1.631
0304,2019,7,20,3.261
0304,2019,8,15,2.446
0304,2019,9,14,2.283
0304,2019,10,13,2.12
0304,2019,11,14,2.283
0304,2019,12,16,2.609
0305,2016,1,8,1.481
0305,2016,2,9,1.666
0305,2016,3,11,2.036
0305,2016,4,3,0.555
0305,2016,5,13,2.407
0305,2016,6,8,1.481
0305,2016,7,9,1.666
0305,2016,8,10,1.851
0305,2016,9,8,1.481
0305,2016,10,5,0.926
0305,2016,11,4,0.74
0305,2016,12,7,1.296
0305,2017,1,11,2.111
0305,2017,2,4,0.767
0305,2017,3,8,1.535
0305,2017,4,6,1.151
0305,2017,5,10,1.919
0305,2017,6,8,1.535
0305,2017,7,9,1.727
0305,2017,9,3,0.576
0305,2017,10,14,2.686
0305,2017,11,8,1.535
0305,2017,12,9,1.727
0305,2018,1,9,1.524
0305,2018,2,10,1.693
0305,2018,3,16,2.71
0305,2018,4,13,2.202
0305,2018,5,13,2.202
0305,2018,7,10,1.693
0305,2018,8,12,2.032
0305,2018,9,6,1.016
0305,2018,10,10,1.693
0305,2018,11,13,2.202
0305,2018,12,7,1.185
0305,2019,1,14,2.416
0305,2019,2,11,1.898
0305,2019,3,8,1.381
0305,2019,4,12,2.071
0305,2019,5,8,1.381
0305,2019,6,18,3.106
0305,2019,7,12,2.071
0305,2019,8,10,1.726
0305,2019,9,13,2.243
0305,2019,10,8,1.381
0305,2019,11,7,1.208
0305,2019,12,16,2.761
0306,2016,2,3,0.625
0306,2016,3,4,0.833
0306,2016,4,3,0.625
0306,2016,5,3,0.625
0306,2016,6,3,0.625
0306,2016,7,7,1.458
0306,2016,10,3,0.625
0306,2016,11,3,0.625
0306,2016,12,8,1.667
0306,2017,1,4,0.844
0306,2017,3,4,0.844
0306,2017,4,3,0.633
0306,2017,5,3,0.633
0306,2017,7,6,1.265
0306,2017,8,8,1.687
0306,2017,10,8,1.687
0306,2017,11,3,0.633
0306,2017,12,3,0.633
0306,2018,1,3,0.598
0306,2018,2,4,0.798
0306,2018,3,5,0.997
0306,2018,4,8,1.595
0306,2018,5,7,1.396
0306,2018,6,7,1.396
0306,2018,7,3,0.598
0306,2018,8,3,0.598
