ID1_CITY,year,week,case_c,case_per_capita(‰)
0109,2019,10,31,1.624
0109,2019,11,32,1.676
0109,2019,12,28,1.467
0109,2019,13,34,1.781
0109,2019,14,35,1.833
0109,2019,15,39,2.043
0109,2019,16,24,1.257
0109,2019,17,31,1.624
0109,2019,18,30,1.571
0109,2019,19,26,1.362
0109,2019,20,20,1.048
0109,2019,21,29,1.519
0109,2019,22,21,1.1
0109,2019,23,23,1.205
0109,2019,24,22,1.152
0109,2019,25,35,1.833
0109,2019,26,24,1.257
0109,2019,27,22,1.152
0109,2019,28,29,1.519
0109,2019,29,17,0.89
0109,2019,30,26,1.362
0109,2019,31,13,0.681
0109,2019,32,17,0.89
0109,2019,33,29,1.519
0109,2019,34,24,1.257
0109,2019,35,14,0.733
0109,2019,36,24,1.257
0109,2019,37,15,0.786
0109,2019,38,28,1.467
0109,2019,39,24,1.257
0109,2019,40,18,0.943
0109,2019,41,19,0.995
0109,2019,42,20,1.048
0109,2019,43,23,1.205
0109,2019,44,22,1.152
0109,2019,45,19,0.995
0109,2019,46,16,0.838
0109,2019,47,28,1.467
0109,2019,48,17,0.89
0109,2019,49,27,1.414
0109,2019,50,24,1.257
0109,2019,51,31,1.624
0109,2019,52,24,1.257
0109,2019,53,9,0.471
0110,2016,1,10,0.17
0110,2016,2,60,1.018
0110,2016,3,61,1.035
0110,2016,4,50,0.848
0110,2016,5,48,0.815
0110,2016,6,81,1.375
0110,2016,7,47,0.798
0110,2016,8,78,1.324
0110,2016,9,72,1.222
0110,2016,10,82,1.392
0110,2016,11,82,1.392
0110,2016,12,78,1.324
0110,2016,13,78,1.324
0110,2016,14,70,1.188
0110,2016,15,67,1.137
0110,2016,16,68,1.154
0110,2016,17,70,1.188
0110,2016,18,66,1.12
0110,2016,19,75,1.273
0110,2016,20,60,1.018
0110,2016,21,58,0.984
0110,2016,22,52,0.882
0110,2016,23,59,1.001
0110,2016,24,43,0.73
0110,2016,25,49,0.832
0110,2016,26,44,0.747
0110,2016,27,61,1.035
0110,2016,28,35,0.594
0110,2016,29,35,0.594
0110,2016,30,41,0.696
0110,2016,31,40,0.679
0110,2016,32,44,0.747
0110,2016,33,49,0.832
0110,2016,34,41,0.696
0110,2016,35,45,0.764
0110,2016,36,49,0.832
0110,2016,37,56,0.95
0110,2016,38,37,0.628
0110,2016,39,38,0.645
0110,2016,40,40,0.679
0110,2016,41,30,0.509
0110,2016,42,34,0.577
0110,2016,43,49,0.832
0110,2016,44,45,0.764
0110,2016,45,35,0.594
0110,2016,46,61,1.035
